Treat,Plant,Leaf,Rep,Tleaf,Slope,G.star,Date,DOY.x.x,Species,Time.x,Treat.orig,CO2.meas.x,Leaf.unique.x.x,Tset.x,Curve.unique.x,Rep.total.x,Tleaf.x.x,Ci.x,Ci.org.x,Photo.x,Photo.org.x,Cond.x,Trmmol.x,VpdL.x,CTleaf.x,Area.x,BLC_1.x,StmRat.x,BLCond.x,Tair.x,TBlk.x,CO2.set.x,CO2R.x,CO2S.x,H2OR.x,H2OS.x,RH_R.x,RH_S.x,Flow.x,PARi.x,PARo.x,Press.x,CsMch.x,HsMch.x,StableF.x,BLCslope.x,BLCoffst.x,f_parin.x,f_parout.x,alphaK.x,Status.x,fda.x,Trans.x,Tair_K.x,Twall_K.x,R.W.m2..x,Tl.Ta.x,SVTleaf.x,h2o_i.x,h20diff.x,CTair.x,SVTair.x,CndTotal.x,vp_kPa.x,VpdA.x,CndCO2.x,Ci_Pa.x,Ci.Ca.x,RHsfc.x,C2sfc.x,AHs.Cs.x,EBal..x,DOY.y.x,Leaf.unique.y.x,Tleaf.y.x,Vcmax.x,Jmax.x,Rday.x,Vcmax.25.x,Jmax.25.x,Rday.25.x,LMA.x,N.perc.x,C.perc.x,N.area.x,C.area.x,Vcmax.N.x,Jmax.N.x,R.N.x,Tk,CO2.set.y,DOY.x.y,Time.y,CO2.meas.y,Plant.1,Leaf.1,Leaf.unique.x.y,Tset.y,Rep.1,Curve.unique.y,Rep.total.y,Tleaf.x.y,Ci.y,Ci.org.y,Photo.y,Photo.org.y,Cond.y,Trmmol.y,VpdL.y,CTleaf.y,Area.y,BLC_1.y,StmRat.y,BLCond.y,Tair.y,TBlk.y,CO2.set.1,CO2R.y,CO2S.y,H2OR.y,H2OS.y,RH_R.y,RH_S.y,Flow.y,PARi.y,PARo.y,Press.y,CsMch.y,HsMch.y,StableF.y,BLCslope.y,BLCoffst.y,f_parin.y,f_parout.y,alphaK.y,Status.y,fda.y,Trans.y,Tair_K.y,Twall_K.y,R.W.m2..y,Tl.Ta.y,SVTleaf.y,h2o_i.y,h20diff.y,CTair.y,SVTair.y,CndTotal.y,vp_kPa.y,VpdA.y,CndCO2.y,Ci_Pa.y,Ci.Ca.y,RHsfc.y,C2sfc.y,AHs.Cs.y,EBal..y,Tk.x,A.over.ca.x.sqrt.vpd,DOY.y.y,Leaf.unique.y.y,Tleaf.y.y,Vcmax.y,Jmax.y,Rday.y,Vcmax.25.y,Jmax.25.y,Rday.25.y,LMA.y,N.perc.y,C.perc.y,N.area.y,C.area.y,Vcmax.N.y,Jmax.N.y,R.N.y,Tk.y,Kc,K0,g.star,Km,Ag,An.mod,l,Trange.midpnt,Slope.Mod
c.c,3,1,9,42.5,0.055272064,101.5,11-Sep-17,254,Tabebuia,15.5975,Control,800,31,41,c.c800.3.1.9,9,43.1041832,345.3,343.2895473,12.53238298,12.81841267,0.233945371,6.378823721,2.754249587,43.1041832,6,1.420000017,1,2.840000033,41.95871735,41.01724243,475,475,455.8008423,52.20839691,59.40242767,63.90499115,72.71075439,500.4070435,1499.952759,204.4214478,100.6832428,2.438999176,-1.146325469,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834011739,0.006378824,316.2541832,315.1087173,239.992436,-0.656236768,8.735078635,86.75801844,27.35559077,42.53145027,8.476979816,0.216140748,5.980829048,2.496150767,0.136582208,34.70968218,0.756342176,68.57201618,449.804045,0.019232135,0,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,400,254,15.56916667,800,3,1,31,41,9,NA,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705,0.015120563,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,2484.576406,639.2382485,101.4653559,3300.799538,17.25040783,14.0525698,0.312400078,43,0.062660965
c.c,3,1,9,42.5,0.055272064,101.5,11-Sep-17,254,Tabebuia,15.46194444,Control,800,31,41,c.c800.3.1.9,9,42.41123199,76.8,69.84132918,-3.142350677,-2.332523537,0.193603081,5.487646791,2.83640791,42.41123199,6,1.420000017,1,2.840000033,41.35630798,40.62906647,50,50,52.37245178,49.2769165,55.49116516,62.26840591,70.1210022,500.4432068,1498.691895,159.0572815,100.6870651,2.496898651,-0.979176879,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834072011,0.005487647,315.561232,314.506308,239.7906978,-0.189851905,8.42365047,83.66169438,28.17052922,41.88376999,8.193083768,0.181247426,5.58724256,2.605841208,0.114328497,7.72765989,1.465451373,66.11970137,53.86565327,-0.038558661,0,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,400,254,15.56916667,800,3,1,31,41,9,NA,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705,0.015120563,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,2484.576406,639.2382485,101.4653559,3300.799538,17.25040783,14.0525698,0.312400078,43,0.062660965
c.c,3,1,9,42.5,0.055272064,101.5,11-Sep-17,254,Tabebuia,15.62722222,Control,800,31,41,c.c800.3.1.9,9,43.30023193,392.9,391.4983991,15.30968742,15.50995688,0.232947597,6.384176893,2.765001523,43.30023193,6,1.420000017,1,2.840000033,42.05002594,41.02100754,550,550,527.064209,52.99232101,60.18772888,64.55418396,73.3194809,500.3130798,1499.806396,211.0613708,100.6845398,2.005588531,-1.165780425,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833855133,0.006384177,316.4502319,315.2000259,239.9690181,-0.67569477,8.824975306,87.64975561,27.46202672,42.67512894,8.541099417,0.215288792,6.059973784,2.481125634,0.136037914,39.48230576,0.744005579,68.73229779,519.7338963,0.020393271,0,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,400,254,15.56916667,800,3,1,31,41,9,NA,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705,0.015120563,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,2484.576406,639.2382485,101.4653559,3300.799538,17.25040783,14.0525698,0.312400078,43,0.062660965
c.c,3,1,9,42.5,0.055272064,101.5,11-Sep-17,254,Tabebuia,15.51333333,Control,800,31,41,c.c800.3.1.9,9,42.60342789,171.4,166.6792737,2.047816638,2.663281623,0.215037783,5.93612682,2.778450354,42.60342789,6,1.420000017,1,2.840000033,41.60216141,40.8263092,200,201,196.316452,50.20196152,56.91589737,62.61712646,70.99145508,500.2967224,1499.42688,189.5236969,100.685379,2.702610016,-1.040536284,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833827871,0.005936127,315.7534279,314.7521614,239.9082954,-0.408917029,8.509049053,84.51126803,27.59537066,42.10279465,8.288152684,0.199901719,5.730598699,2.557553985,0.126215658,17.24984207,0.872694055,67.33566815,195.33569,0.007112328,0,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,400,254,15.56916667,800,3,1,31,41,9,NA,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705,0.015120563,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,2484.576406,639.2382485,101.4653559,3300.799538,17.25040783,14.0525698,0.312400078,43,0.062660965
c.c,3,1,9,42.5,0.055272064,101.5,11-Sep-17,254,Tabebuia,15.74361111,Control,800,31,41,c.c800.3.1.9,9,43.48716354,836.5,840.3213233,32.48944547,32.02330249,0.203879088,5.583991194,2.734320202,43.48716354,6,1.420000017,1,2.840000033,42.08192825,41.00569916,1200,1200,1153.452148,55.06354904,61.34715652,66.96914673,74.61135864,500.4859924,1500.57605,200.6712189,100.6911469,-1.881008148,-1.192273498,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834143321,0.005583991,316.6371635,315.2319283,240.0921626,-0.291431006,8.911435749,88.50267405,27.15551752,42.7845459,8.590210163,0.190223262,6.177115546,2.413094617,0.120045381,83.79458112,0.721481276,69.05320697,1137.755249,0.020041649,0,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,400,254,15.56916667,800,3,1,31,41,9,NA,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705,0.015120563,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,2484.576406,639.2382485,101.4653559,3300.799538,17.25040783,14.0525698,0.312400078,43,0.062660965
c.c,3,1,9,42.5,0.055272064,101.5,11-Sep-17,254,Tabebuia,15.68027778,Control,800,31,41,c.c800.3.1.9,9,43.57540894,559.6,560.1143771,23.09047502,23.01780037,0.225195292,6.250134402,2.789686941,43.57540894,6,1.420000017,1,2.840000033,42.15977478,41.01729584,800,800,766.206543,54.17193985,61.20780563,65.61256409,74.13433838,500.37146,1499.740601,200.1206207,100.6868057,0.979343414,-1.19804132,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833952433,0.006250134,316.7254089,315.3097748,239.9584907,-0.633654949,8.952505375,88.91438467,27.70657904,42.86759186,8.627647492,0.208650532,6.162818435,2.464829057,0.13179852,56.16665269,0.728048184,68.78538215,755.1188106,0.021247517,0,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,400,254,15.56916667,800,3,1,31,41,9,NA,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705,0.015120563,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,2484.576406,639.2382485,101.4653559,3300.799538,17.25040783,14.0525698,0.312400078,43,0.062660965
c.c,3,1,9,42.5,0.055272064,101.5,11-Sep-17,254,Tabebuia,15.84555556,Control,800,31,41,c.c800.3.1.9,9,42.20674896,1336,1347.104222,44.28771518,43.23907104,0.154400741,4.184824458,2.677420028,42.20674896,6,1.420000017,1,2.840000033,41.63452148,41.40935898,1950,1951,1889.479126,51.43977737,56.17666245,64.05171204,69.94998169,500.2952271,1500.466919,221.2699738,100.6857224,-12.7085228,-1.04569757,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833825378,0.004184824,315.356749,314.7845215,240.0747017,0.552718023,8.333607866,82.76851644,26.591854,41.92063522,8.209018931,0.146439352,5.656187838,2.552831094,0.09220806,132.9897631,0.699049974,67.25366542,1867.748039,0.016461283,0,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,400,254,15.56916667,800,3,1,31,41,9,NA,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705,0.015120563,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,2484.576406,639.2382485,101.4653559,3300.799538,17.25040783,14.0525698,0.312400078,43,0.062660965
c.c,3,1,9,42.5,0.055272064,101.5,11-Sep-17,254,Tabebuia,15.56916667,Control,800,31,41,c.c800.3.1.9,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,400,254,15.56916667,800,3,1,31,41,9,NA,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705,0.015120563,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,2484.576406,639.2382485,101.4653559,3300.799538,17.25040783,14.0525698,0.312400078,43,0.062660965
c.c,3,1,9,42.5,0.055272064,101.5,11-Sep-17,254,Tabebuia,15.6525,Control,800,31,41,c.c800.3.1.9,9,43.43988419,475.1,474.6119148,19.39336538,19.45523782,0.229895225,6.336353459,2.776329723,43.43988419,6,1.420000017,1,2.840000033,42.10829926,41.01899338,675,674,645.8167725,53.57673645,60.71364212,65.06880951,73.73655701,500.3555298,1499.063477,214.2507629,100.6885605,1.516941071,-1.197095275,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833925883,0.006336353,316.5898842,315.2582993,239.8501509,-0.665532906,8.88949895,88.28707955,27.57343743,42.77409172,8.585507371,0.212679063,6.113169227,2.472338144,0.134370918,47.71115266,0.733720168,68.78148125,636.5187915,0.021136522,0,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,400,254,15.56916667,800,3,1,31,41,9,NA,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705,0.015120563,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,2484.576406,639.2382485,101.4653559,3300.799538,17.25040783,14.0525698,0.312400078,43,0.062660965
c.c,3,1,9,42.5,0.055272064,101.5,11-Sep-17,254,Tabebuia,15.48444444,Control,800,31,41,c.c800.3.1.9,9,42.45267105,108.7,102.589328,-1.576154058,-0.832066392,0.200809846,5.618899956,2.805514411,42.45267105,6,1.420000017,1,2.840000033,41.39646912,40.62604523,100,100,100.3767166,49.62030411,55.9829216,62.56624603,70.58887482,500.2033386,1499.714722,165.8751373,100.6822357,2.798297882,-1.004826903,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833672231,0.0056189,315.6026711,314.5464691,239.9543501,-0.255101763,8.44200012,83.84796046,27.86503886,41.92457008,8.210721376,0.18754871,5.636485709,2.574235667,0.118341358,10.94394682,1.082899461,66.62864868,101.124029,-0.010358417,0,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,400,254,15.56916667,800,3,1,31,41,9,NA,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705,0.015120563,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,2484.576406,639.2382485,101.4653559,3300.799538,17.25040783,14.0525698,0.312400078,43,0.062660965
c.c,3,1,9,42.5,0.055272064,101.5,11-Sep-17,254,Tabebuia,15.71305556,Control,800,31,41,c.c800.3.1.9,9,43.67133713,660.7,662.4606336,27.05964426,26.8326319,0.216444972,6.04167838,2.796422311,43.67133713,6,1.420000017,1,2.840000033,42.19490051,41.01719666,950,950,911.1898804,54.78731155,61.58587265,66.23571014,74.45490265,500.3643799,1499.393311,200.8189392,100.6872787,0.135349274,-1.211739898,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833940633,0.006041678,316.8213371,315.3449005,239.9029243,-0.537846242,8.997336237,89.35921547,27.77334282,42.93311882,8.657286791,0.201117222,6.200913926,2.456372865,0.126991005,66.26835028,0.722308404,68.76289669,898.1691538,0.02097084,0,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,400,254,15.56916667,800,3,1,31,41,9,NA,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705,0.015120563,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,2484.576406,639.2382485,101.4653559,3300.799538,17.25040783,14.0525698,0.312400078,43,0.062660965
c.c,3,1,9,42.5,0.055272064,101.5,11-Sep-17,254,Tabebuia,15.54166667,Control,800,31,41,c.c800.3.1.9,9,42.75185013,234.6,230.9818583,5.880252645,6.373075264,0.230182143,6.248370876,2.74324562,42.75185013,6,1.420000017,1,2.840000033,41.67782211,40.82479477,300,300,290.4653015,50.86679459,57.92586517,63.19313431,71.96279907,500.3289185,1500.099609,189.337738,100.684967,2.66412735,-1.080769897,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833881531,0.006248371,315.9018501,314.8278221,240.0159321,-0.578165859,8.575509446,85.17169641,27.24583123,42.21483612,8.337153096,0.212924594,5.832263826,2.50488927,0.134527735,23.59218911,0.80669497,68.12869305,287.6540688,0.014006864,0,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,400,254,15.56916667,800,3,1,31,41,9,NA,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705,0.015120563,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,2484.576406,639.2382485,101.4653559,3300.799538,17.25040783,14.0525698,0.312400078,43,0.062660965
c.c,3,1,9,42.5,0.055272064,101.5,11-Sep-17,254,Tabebuia,15.80222222,Control,800,31,41,c.c800.3.1.9,9,42.32324982,1003.9,1011.406975,37.35869642,36.63115374,0.159030945,4.095738124,2.54493004,42.32324982,6,1.420000017,1,2.840000033,41.4733429,41.01387024,1500,1502,1450.783325,53.37387085,57.9997406,67.0298996,72.83932495,500.4273682,1500.105835,210.0475769,100.6879578,-6.517971039,-1.091782928,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834045614,0.004095738,315.4732498,314.6233429,240.0169282,0.554134542,8.384805472,83.27515681,25.27541621,41.89829636,8.199359655,0.150597941,5.839875432,2.359484223,0.0948467,100.2056082,0.685980769,69.07319319,1432.624587,0.018418208,0,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,400,254,15.56916667,800,3,1,31,41,9,NA,9,42.88417053,299.8,297.0964066,9.662545898,10.03410368,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705,0.015120563,254,31,42.9,213.1892019,269.4801492,1.77504348,31.51270766,372.2578312,1.838156357,61.7,2.75,46.32,16.97882983,285.7026793,12.55617755,15.87153837,0.104544512,316.05,2484.576406,639.2382485,101.4653559,3300.799538,17.25040783,14.0525698,0.312400078,43,0.062660965
